lng,lat
-122.25515041,37.7667473276
-122.25516162,37.7667316394
-122.255176231,37.7667108234
-122.255190246,37.7666904597
-122.255203857,37.7666704337
-122.255217497,37.7666508658
-122.255231695,37.7666303159
-122.255244988,37.7666105769
-122.255258532,37.766591184
-122.255272341,37.7665719892
-122.255285661,37.766552818
-122.255300101,37.7665339917
-122.255313239,37.7665154841
-122.255326885,37.7664965479
-122.255340282,37.7664778955
-122.255354442,37.7664583373
-122.255369149,37.766438194
-122.255383852,37.7664182249
-122.2553984,37.7663982939
-122.255412019,37.7663792105
-122.255424975,37.7663604041
-122.25543724,37.766341445
-122.25544859,37.7663227431
-122.255459865,37.7663037045
-122.255471999,37.7662851843
-122.255484954,37.7662666216
-122.255497702,37.7662473602
-122.255511869,37.7662284026
-122.255526148,37.7662094544
-122.255540777,37.7661907845
-122.255554411,37.7661717538
-122.255568346,37.7661526222
-122.255582048,37.7661324048
-122.255595821,37.7661113465
-122.255606813,37.7660947575
-122.255617007,37.7660774182
-122.255628377,37.7660601025
-122.255639673,37.766042346
-122.255651494,37.7660250465
-122.25566366,37.7660075678
-122.255676347,37.7659906281
-122.25568886,37.765973675
-122.255701146,37.7659569376
-122.255713643,37.7659399379
-122.255725626,37.7659229159
-122.255737745,37.7659061295
-122.255749311,37.7658894086
-122.255761421,37.7658723873
-122.255773092,37.7658558627
-122.255784462,37.7658393444
-122.255795473,37.7658226134
-122.25580636,37.7658060461
-122.255816616,37.7657893198
-122.255828493,37.7657717751
-122.255840562,37.7657540717
-122.255853586,37.7657355704
-122.255866597,37.765717676
-122.255879909,37.7656994791
-122.255892782,37.7656820326
-122.255905505,37.7656649752
-122.25591765,37.7656477503
-122.255930384,37.7656308414
-122.25594247,37.7656140487
-122.255954592,37.7655977653
-122.255969572,37.7655770066
-122.255983401,37.7655589319
-122.255996461,37.7655421674
-122.25601053,37.7655232466
-122.256024303,37.7655053594
-122.256038061,37.7654872954
-122.256050629,37.7654711232
-122.256063404,37.7654550466
-122.25607627,37.7654384111
-122.256089343,37.7654211752
-122.256101968,37.7654044614
-122.256113912,37.7653882709
-122.256125513,37.7653728648
-122.256139314,37.7653548557
-122.256150798,37.7653384887
-122.256163016,37.7653205185
-122.256176476,37.7653003212
-122.256189605,37.7652796815
-122.256200116,37.7652633261
-122.256211197,37.7652458936
-122.256222785,37.7652276521
-122.256234845,37.7652093787
-122.256247036,37.7651911694
-122.256259445,37.7651728823
-122.256271996,37.7651534729
-122.256284428,37.7651352682
-122.256297044,37.7651162456
-122.25630987,37.7650974173
-122.256322805,37.7650786965
-122.256334891,37.765059462
-122.256347864,37.7650406662
-122.256360154,37.7650217475
-122.256372821,37.7650027924
-122.256385532,37.764984193
-122.256398076,37.7649655756
-122.256410249,37.7649464451
-122.256423178,37.7649271675
-122.2564356,37.7649083298
-122.256448209,37.7648889143
-122.256460344,37.7648698848
-122.256472928,37.7648504916
-122.256485616,37.7648311729
-122.256498257,37.7648118505
-122.256510957,37.7647924488
-122.256523485,37.7647736312
-122.256535924,37.7647553234
-122.256547854,37.7647376053
-122.256559615,37.7647204246
-122.256570721,37.7647033847
-122.256585814,37.7646811883
-122.256597338,37.7646649921
-122.256607854,37.7646493852
-122.25662136,37.7646293507
-122.256634215,37.7646109326
-122.256645744,37.7645944538
-122.256659269,37.7645760299
-122.256671416,37.7645612528
-122.256686551,37.7645461891
-122.256702623,37.7645328095
-122.25672055,37.7645213283
-122.256740489,37.7645119007
-122.256762468,37.7645045035
-122.256786487,37.7645013656
-122.256814509,37.7645017169
-122.256838605,37.7645052224
-122.256863933,37.7645116454
-122.256890046,37.764521186
-122.256910129,37.7645299675
-122.256931141,37.764539209
-122.256952927,37.764549145
-122.256976008,37.7645595329
-122.256999767,37.7645702946
-122.257023287,37.764581367
-122.257049191,37.7645923229
-122.257074716,37.7646035764
-122.257101046,37.7646144617
-122.257127307,37.7646260729
-122.257155197,37.764637879
-122.2571833,37.7646497519
-122.257211311,37.7646614016
-122.257239213,37.7646732024
-122.257267649,37.7646848734
-122.25729665,37.7646970361
-122.257325734,37.7647088462
-122.257354594,37.7647208884
-122.257383235,37.7647327889
-122.257412197,37.7647455671
-122.257440815,37.764758013
-122.257470235,37.7647714657
-122.257499536,37.7647844381
-122.257529103,37.7647979758
-122.257549113,37.764806914
-122.257568934,37.7648160514
-122.257589098,37.7648253358
-122.257608997,37.7648343456
-122.257628598,37.7648428078
-122.257648801,37.7648519924
-122.257669102,37.7648613523
-122.257689342,37.7648708235
-122.257709989,37.7648801526
-122.257730175,37.7648895371
-122.257750297,37.7648988198
-122.257770468,37.7649083077
-122.25779025,37.764917316
-122.257810343,37.7649265638
-122.257829967,37.7649355476
-122.257849871,37.7649446123
-122.257869722,37.7649537371
-122.257889881,37.7649628161
-122.257919312,37.7649760493
-122.257947613,37.7649886804
-122.257976264,37.7650012638
-122.258003397,37.7650132305
-122.258029434,37.765024653
-122.258054263,37.7650351498
-122.258077415,37.7650451702
-122.258099874,37.765054775
-122.258121315,37.7650639517
-122.258142237,37.7650727128
-122.258162483,37.7650812696
-122.258188358,37.7650922703
-122.258213147,37.7651027768
-122.258235976,37.7651124572
-122.258256519,37.7651211093
-122.258278657,37.7651308697
-122.258299289,37.7651410695
-122.258319116,37.7651529364
-122.25833718,37.7651665961
-122.258353221,37.7651827538
-122.258363377,37.7651999223
-122.258368465,37.7652202044
-122.258367554,37.7652385817
-122.258361522,37.7652581719
-122.258350296,37.7652792398
-122.258338586,37.7652978339
-122.258325221,37.7653180379
-122.258313636,37.7653344779
-122.258301499,37.7653515159
-122.258288731,37.7653693894
-122.258275341,37.7653879393
-122.258261548,37.7654071626
-122.25824735,37.7654267646
-122.258232639,37.765447043
-122.258217832,37.7654676235
-122.258202558,37.7654887556
-122.258186981,37.7655104839
-122.258171023,37.7655322623
-122.258156073,37.765553523
-122.258139646,37.7655755584
-122.258123747,37.765597872
-122.258107739,37.7656200931
-122.258091426,37.765642629
-122.25807581,37.7656647837
-122.258060537,37.7656861131
-122.258043754,37.7657077815
-122.258030235,37.7657273619
-122.258014394,37.7657490706
-122.25800017,37.765768331
-122.257987059,37.7657867268
-122.257974643,37.765804009
-122.257962727,37.765820505
-122.257948227,37.7658403941
-122.257935429,37.7658586469
-122.257923495,37.7658755642
-122.257911852,37.7658912003
-122.25790025,37.7659080204
-122.257888654,37.7659248865
-122.257877817,37.7659405792
-122.257866555,37.765956651
-122.257854659,37.7659730587
-122.257842206,37.7659904299
-122.257828254,37.7660097182
-122.257816723,37.7660255375
-122.257805344,37.7660412688
-122.257794156,37.7660569433
-122.257782738,37.766073302
-122.257770723,37.7660906104
-122.257757469,37.7661101638
-122.257743213,37.7661311548
-122.257731568,37.7661481712
-122.25771944,37.7661660471
-122.257706572,37.7661848971
-122.257693678,37.7662041908
-122.257679827,37.7662241909
-122.257665491,37.7662447442
-122.257650343,37.7662663076
-122.2576351,37.7662877824
-122.257619488,37.7663099053
-122.257603792,37.7663327235
-122.257588196,37.7663557458
-122.257571647,37.7663796968
-122.257560489,37.7663958627
-122.257549445,37.7664119258
-122.257538072,37.7664287407
-122.257526676,37.766445577
-122.257515609,37.7664619379
-122.257504693,37.7664779215
-122.257492749,37.7664951838
-122.257481381,37.7665122713
-122.25747038,37.766528774
-122.257458274,37.7665464702
-122.257446107,37.7665641415
-122.257434941,37.7665810517
-122.257423661,37.7665979944
-122.257412627,37.7666136597
-122.257401136,37.7666305967
-122.25739022,37.7666459779
-122.257379205,37.7666631885
-122.257368298,37.76667908
-122.25735681,37.7666957152
-122.257345893,37.7667117621
-122.257334783,37.7667279769
-122.257323531,37.766744099
-122.257312757,37.7667601868
-122.257296663,37.7667835744
-122.257280512,37.7668063744
-122.257264178,37.7668293476
-122.25724829,37.7668521218
-122.257232364,37.7668745532
-122.257216557,37.7668968582
-122.257200843,37.7669193779
-122.257185132,37.7669416628
-122.257169045,37.7669635534
-122.257153174,37.7669862197
-122.257138192,37.7670077289
-122.257121127,37.7670316948
-122.257106395,37.7670510891
-122.257085734,37.7670783223
-122.257066167,37.7671032429
-122.257049062,37.767125508
-122.257032932,37.7671464001
-122.257016647,37.7671669788
-122.257001403,37.7671868746
-122.256987104,37.7672058965
-122.256973189,37.7672242934
-122.256960701,37.7672413348
-122.256948629,37.7672577622
-122.256936657,37.7672739531
-122.2569255,37.7672900556
-122.256914779,37.7673065523
-122.256904057,37.7673240594
-122.256892697,37.7673425439
-122.256880357,37.7673618701
-122.256867282,37.7673814602
-122.256853451,37.7674018858
-122.25683924,37.7674225666
-122.256824771,37.7674424276
-122.256809982,37.7674624117
-122.256794634,37.767482359
-122.256779475,37.7675016027
-122.256764698,37.7675206328
-122.256751979,37.7675376634
-122.25673935,37.7675545463
-122.256728181,37.7675701077
-122.256714531,37.7675891872
-122.256702412,37.7676063387
-122.256688386,37.7676255323
-122.256676859,37.7676415694
-122.25666577,37.7676575773
-122.256655041,37.767673155
-122.256643774,37.7676892238
-122.256631482,37.7677066571
-122.256619195,37.7677244296
-122.256605394,37.7677440062
-122.256593128,37.7677617445
-122.25658012,37.7677811127
-122.25656636,37.7678022876
-122.256555296,37.7678189069
-122.256543494,37.7678368909
-122.256530931,37.767855042
-122.256517769,37.7678742423
-122.256504792,37.767894025
-122.256490048,37.7679147454
-122.25647567,37.767935612
-122.256460505,37.7679573887
-122.25644584,37.7679786671
-122.256430296,37.7680013361
-122.256413525,37.7680242812
-122.256398581,37.7680459385
-122.256383504,37.7680678875
-122.25636743,37.7680906276
-122.256352043,37.7681123554
-122.256336651,37.7681347388
-122.256320897,37.7681568693
-122.256305633,37.7681786558
-122.256290852,37.7682001672
-122.256276131,37.7682211515
-122.256260786,37.7682427247
-122.256245732,37.7682647297
-122.25623155,37.768285299
-122.256217093,37.7683061813
-122.256202624,37.7683274807
-122.256189078,37.768347119
-122.256174592,37.7683683076
-122.256160417,37.768389188
-122.256146609,37.7684090844
-122.256132663,37.7684295036
-122.256118206,37.7684503711
-122.256104026,37.7684711285
-122.256089337,37.7684921431
-122.256075145,37.7685127867
-122.256059923,37.7685341414
-122.256044802,37.7685559432
-122.256029824,37.7685779431
-122.256014304,37.7686005898
-122.255999057,37.7686231531
-122.255983857,37.7686458596
-122.255969014,37.7686685393
-122.255954487,37.7686910207
-122.255940147,37.768713536
-122.255926397,37.7687362247
-122.255913887,37.768757939
-122.255899367,37.7687803078
-122.255884594,37.768802398
-122.255870992,37.7688232376
-122.255857691,37.7688423409
-122.255843566,37.7688629993
-122.255829858,37.7688831051
-122.2558166,37.7689021806
-122.255806907,37.7689176619
-122.255794822,37.768935601
-122.255782643,37.7689529027
-122.255772016,37.7689688491
-122.255761177,37.7689845904
-122.255747225,37.7690051721
-122.255733964,37.7690255243
-122.255720958,37.7690456187
-122.25570823,37.7690654248
-122.255695629,37.7690853021
-122.255683203,37.7691048938
-122.255670328,37.7691239685
-122.255656868,37.7691426575
-122.255642125,37.7691618409
-122.25562625,37.769181605
-122.255613288,37.7691968434
-122.255599738,37.7692123186
-122.255585977,37.7692278893
-122.255571993,37.7692434393
-122.255558644,37.7692586393
-122.255545272,37.7692738426
-122.255532222,37.7692891524
-122.25551665,37.7693090736
-122.255502847,37.7693272771
-122.255490161,37.7693438212
-122.255476647,37.7693618616
-122.255464494,37.7693787868
-122.255452626,37.7693953205
-122.255441518,37.769411648
-122.255430018,37.769428648
-122.255417754,37.7694461611
-122.255404648,37.7694650073
-122.255392836,37.7694822055
-122.255379848,37.7695014394
-122.255365728,37.7695222942
-122.255354407,37.7695388384
-122.255342138,37.7695562877
-122.255329663,37.7695745533
-122.255316395,37.7695936964
-122.255302339,37.769613972
-122.255287887,37.769635154
-122.255272788,37.7696567377
-122.255257604,37.7696790055
-122.25524153,37.7697026087
-122.255230857,37.7697178215
-122.2552195,37.7697345408
-122.255208485,37.7697500736
-122.255196718,37.7697668622
-122.255184963,37.7697836812
-122.255173771,37.7697997884
-122.255162458,37.7698162914
-122.255151067,37.7698331717
-122.255139182,37.7698495784
-122.255127256,37.7698674233
-122.255115174,37.7698859166
-122.255103576,37.7699033842
-122.25509253,37.7699197538
-122.255080268,37.7699379294
-122.255070253,37.7699535685
-122.255058353,37.7699712272
-122.255047484,37.769987263
-122.255036316,37.7700039406
-122.255025254,37.7700199611
-122.255013937,37.7700366691
-122.255002462,37.7700531805
-122.254990869,37.7700699964
-122.254979296,37.7700866583
-122.25496776,37.7701027184
-122.254956203,37.7701195518
-122.254944583,37.7701361186
-122.254933163,37.7701525192
-122.254921045,37.7701694229
-122.254909171,37.7701860334
-122.254897655,37.7702021908
-122.254885728,37.7702186586
-122.254873767,37.7702351097
-122.254861728,37.7702516015
-122.25484981,37.7702675781
-122.254837964,37.7702837417
-122.254826235,37.7702993521
-122.254814314,37.7703150187
-122.254802285,37.7703307749
-122.254784885,37.7703532541
-122.254768427,37.7703749197
-122.254751334,37.7703967903
-122.254736183,37.7704169646
-122.254721494,37.7704364642
-122.254707492,37.7704543936
-122.254695213,37.7704704006
-122.254682969,37.7704870119
-122.254667672,37.7705070317
-122.254655129,37.7705236714
-122.254641492,37.7705420175
-122.2546305,37.7705569647
-122.254617487,37.7705744995
-122.254606095,37.7705905657
-122.254593657,37.7706066121
-122.25458154,37.7706224878
-122.254568824,37.7706396083
-122.254556597,37.7706561848
-122.254543359,37.7706744018
-122.254529298,37.7706940124
-122.254517823,37.7707102271
-122.254505819,37.7707271671
-122.254493436,37.7707450031
-122.254480252,37.7707635414
-122.254466853,37.7707831075
-122.254452648,37.7708035756
-122.254437954,37.7708249479
-122.254423298,37.7708471946
-122.254408201,37.7708702549
-122.254393006,37.7708931637
-122.254376524,37.7709177414
-122.254365305,37.7709344992
-122.254354991,37.7709511352
-122.254343564,37.7709670174
-122.254332214,37.7709841704
-122.254320583,37.7710014188
-122.254308537,37.7710190545
-122.254296514,37.7710373016
-122.254284896,37.7710543692
-122.25427263,37.771072927
-122.254260995,37.7710908469
-122.25424854,37.7711087123
-122.254237073,37.7711258194
-122.254224857,37.7711440793
-122.254213147,37.7711609227
-122.254201203,37.7711791101
-122.254189914,37.7711960717
-122.254178504,37.7712133966
-122.254166514,37.7712310533
-122.254155592,37.7712479834
-122.254144033,37.771264942
-122.254132702,37.7712815385
-122.254121232,37.7712988479
-122.254109559,37.771315935
-122.254098261,37.7713329818
-122.254087144,37.77134986
-122.254075583,37.771366278
-122.254064171,37.7713829839
-122.254052361,37.7713997265
-122.254040658,37.7714164346
-122.254029063,37.7714332966
-122.254017749,37.7714490802
-122.254006531,37.7714648943
-122.253994663,37.7714816405
-122.253983053,37.7714977976
-122.253972022,37.7715130963
-122.253955485,37.7715359411
-122.253939286,37.771557964
-122.253923677,37.771579509
-122.25390842,37.7716000509
-122.253893915,37.7716198877
-122.253879765,37.771637966
-122.253866142,37.7716564838
-122.253853939,37.7716724384
-122.253841802,37.7716883246
-122.25382663,37.7717068732
-122.253819745,37.7717153082
-122.253806619,37.7717304573
-122.253792223,37.7717458315
-122.253778965,37.7717607071
-122.253764885,37.7717755362
-122.253748522,37.7717888046
-122.253727336,37.7717984528
-122.253704593,37.7718029384
-122.253678864,37.7718023931
-122.253654236,37.7717964735
-122.253633533,37.7717896977
-122.253611079,37.7717814522
-122.253586135,37.7717717089
-122.253559035,37.7717607984
-122.25353669,37.7717519625
-122.253511944,37.771742118
-122.253486121,37.771731745
-122.253460419,37.7717211967
-122.253433545,37.7717100378
-122.253405507,37.7716982382
-122.253376606,37.7716860168
-122.253346283,37.7716728446
-122.253325677,37.7716638932
-122.2533041,37.7716546702
-122.253284115,37.7716454498
-122.25326295,37.7716360144
-122.253242082,37.7716265557
-122.253219823,37.7716165736
-122.25319877,37.7716069718
-122.253176589,37.7715971393
-122.253155242,37.7715873948
-122.253133795,37.7715776444
-122.253112026,37.7715676594
-122.253090593,37.7715578035
-122.253068306,37.7715476342
-122.253046821,37.7715376529
-122.253024607,37.771527655
-122.253002376,37.7715176344
-122.252980218,37.7715077872
-122.252958219,37.7714981055
-122.252935534,37.7714881776
-122.252912668,37.7714780708
-122.252889748,37.7714679005
-122.2528666,37.7714577526
-122.252843361,37.7714473295
-122.252820141,37.771437054
-122.252796813,37.7714268169
-122.252773312,37.7714164889
-122.252749775,37.7714061594
-122.252726623,37.7713958792
-122.252703192,37.7713855177
-122.252679529,37.7713750972
-122.252656476,37.7713648788
-122.252632784,37.7713543841
-122.252609563,37.771344136
-122.252586395,37.7713338827
-122.252563333,37.7713236262
-122.252540034,37.7713132384
-122.252516891,37.7713029336
-122.252493355,37.7712925939
-122.252470124,37.7712822614
-122.252446856,37.7712720077
-122.252424096,37.7712619863
-122.252400353,37.7712516603
-122.252377347,37.7712416267
-122.25235441,37.7712316507
-122.252331033,37.7712216299
-122.252307854,37.7712115353
-122.25228478,37.7712015333
-122.252261701,37.771191378
-122.252238488,37.7711811056
-122.252215061,37.7711707513
-122.252191615,37.7711604363
-122.25216798,37.7711500056
-122.252144196,37.7711395503
-122.252120486,37.7711291543
-122.252096853,37.7711188089
-122.252073235,37.7711084003
-122.252049637,37.7710979966
-122.252026175,37.7710868818
-122.252002764,37.7710765858
-122.251979248,37.7710660936
-122.251955728,37.7710555908
-122.251931975,37.771045053
-122.251908052,37.7710345374
-122.251884297,37.7710240747
-122.251860591,37.7710135389
-122.251837059,37.7710030581
-122.251814031,37.7709923788
-122.251789234,37.7709818902
-122.25176606,37.7709715711
-122.251742428,37.7709609982
-122.251719043,37.7709504111
-122.251695707,37.7709399446
-122.251672304,37.7709294533
-122.25164925,37.7709191318
-122.251625916,37.7709088537
-122.251602964,37.7708986065
-122.25158013,37.7708884982
-122.251557111,37.7708783445
-122.251534339,37.7708683214
-122.251511179,37.7708581909
-122.251488613,37.7708482746
-122.251465733,37.7708382974
-122.251442868,37.7708282252
-122.251419977,37.7708182512
-122.251397201,37.770808335
-122.251374396,37.7707985122
-122.251351474,37.7707884921
-122.251327926,37.7707785081
-122.251304798,37.7707683763
-122.251281604,37.7707586878
-122.251258107,37.7707486868
-122.251234803,37.7707388393
-122.251211134,37.7707287105
-122.251187441,37.7707185826
-122.251163621,37.7707084371
-122.251138953,37.7706979615
-122.251115202,37.7706878993
-122.251091071,37.7706769647
-122.251066943,37.7706667696
-122.251042821,37.7706564385
-122.251017941,37.7706456142
-122.250993259,37.7706349428
-122.25096864,37.7706241407
-122.250943716,37.7706132717
-122.250918699,37.7706023413
-122.250893816,37.7705912989
-122.250869088,37.7705806076
-122.250844713,37.7705700452
-122.25082012,37.7705592161
-122.250795378,37.7705483079
-122.250770615,37.7705373145
-122.250745768,37.7705262999
-122.250721445,37.770515563
-122.250697056,37.7705048718
-122.250672614,37.7704941659
-122.250648339,37.7704834477
-122.250624318,37.770472749
-122.250599983,37.7704619302
-122.250575876,37.7704511677
-122.250551486,37.7704402491
-122.250528101,37.7704297137
-122.250504007,37.7704189114
-122.250479663,37.7704080437
-122.250455273,37.7703971168
-122.250430912,37.7703861403
-122.250406799,37.7703752668
-122.250382358,37.7703642723
-122.250358044,37.7703534569
-122.25033357,37.7703426818
-122.250308937,37.7703318075
-122.250284365,37.7703209191
-122.250259764,37.7703101031
-122.250235192,37.7702992548
-122.250210769,37.7702883365
-122.250186171,37.7702772951
-122.250161678,37.7702664013
-122.250137082,37.7702554801
-122.250112723,37.7702447189
-122.250087801,37.7702335298
-122.250063024,37.770222553
-122.250038311,37.7702116345
-122.250013669,37.7702006026
-122.249989069,37.770189618
-122.24996438,37.7701784615
-122.249939643,37.7701671795
-122.249915326,37.7701561237
-122.24989082,37.7701449818
-122.249866466,37.7701338529
-122.249842104,37.7701227913
-122.24981778,37.7701117555
-122.249793676,37.7701008756
-122.24976946,37.7700899627
-122.249745377,37.7700792172
-122.249721209,37.7700684062
-122.249697418,37.7700577369
-122.249673553,37.7700470314
-122.249649876,37.7700363793
-122.249626199,37.7700258745
-122.249602653,37.7700152935
-122.249579062,37.7700046587
-122.249555488,37.7699939587
-122.24953207,37.7699833335
-122.249509228,37.7699729471
-122.24948613,37.7699625083
-122.249462703,37.7699519675
-122.249439164,37.7699413839
-122.249416067,37.7699309174
-122.249392067,37.7699197726
-122.249368627,37.7699091324
-122.249346545,37.7698992167
-122.249321459,37.7698879025
-122.249298979,37.7698777155
-122.249277409,37.769867686
-122.24925256,37.7698563109
-122.24922891,37.7698454064
-122.249205314,37.7698344751
-122.24917996,37.7698236
-122.249154151,37.7698119963
-122.249131983,37.7698020999
-122.249109685,37.7697925745
-122.24908607,37.7697820717
-122.249062243,37.7697716467
-122.249039113,37.7697613779
-122.249015845,37.7697512297
-122.248992695,37.7697415263
-122.248969444,37.7697313341
-122.248946509,37.7697214104
-122.248923346,37.7697116444
-122.248900041,37.7697018061
-122.248876236,37.7696916469
-122.248853305,37.7696817738
-122.248830438,37.7696718919
-122.248807177,37.7696618305
-122.248784056,37.7696518774
-122.248761303,37.7696419166
-122.248738043,37.7696318269
-122.248714951,37.769621851
-122.248692019,37.7696117497
-122.248669084,37.7696016657
-122.248646031,37.7695915514
-122.248622813,37.7695813703
-122.248599713,37.7695711717
-122.248576633,37.7695609802
-122.248554053,37.769551005
-122.248531486,37.7695408831
-122.248508799,37.7695306876
-122.248486487,37.7695208078
-122.248464232,37.7695110502
-122.248441952,37.7695012358
-122.2484193,37.7694912465
-122.24839683,37.7694812486
-122.248374384,37.7694712016
-122.248351934,37.7694608441
-122.248329404,37.7694505437
-122.248306757,37.7694402226
-122.248283851,37.7694298058
-122.248260382,37.7694191694
-122.248237468,37.7694087137
-122.24821435,37.7693982995
-122.248191403,37.7693881438
-122.248167497,37.7693775299
-122.248143382,37.7693668282
-122.248120091,37.7693564179
-122.248095426,37.7693456611
-122.248071359,37.7693349175
-122.248047287,37.7693242127
-122.248022796,37.7693131754
-122.247998756,37.7693025214
-122.24797463,37.7692918442
-122.247950251,37.7692808882
-122.247925985,37.769270113
-122.247902221,37.7692593862
-122.247875778,37.7692483742
-122.247851921,37.7692374161
-122.247827198,37.769226589
-122.247800876,37.7692152308
-122.247773628,37.7692039646
-122.247747987,37.7691925589
-122.247723075,37.7691812556
-122.247698756,37.7691701525
-122.247673458,37.7691590046
-122.247647698,37.7691475033
-122.247622725,37.7691361411
-122.247597919,37.7691250228
-122.247572173,37.7691135947
-122.247546873,37.7691022744
-122.24752119,37.7690910788
-122.247496061,37.7690797089
-122.247470517,37.7690684857
-122.247445347,37.7690573733
-122.247420695,37.7690466227
-122.247394585,37.7690345912
-122.247368611,37.76902311
-122.247342626,37.7690113977
-122.247317401,37.7690001237
-122.24729166,37.7689885014
-122.247266453,37.7689776625
-122.247240361,37.7689658371
-122.247216152,37.7689550495
-122.247190404,37.7689436012
-122.247165456,37.7689322609
-122.247140113,37.7689212619
-122.247117837,37.7689111243
-122.247096048,37.7689011666
-122.247074707,37.7688915799
-122.247054471,37.7688826043
-122.247026527,37.7688702403
-122.246999852,37.7688583592
-122.246975668,37.7688476365
-122.246952195,37.768837598
-122.246929937,37.7688282128
-122.246907093,37.76881755
-122.246883526,37.7688071426
-122.246859032,37.7687965653
-122.246834442,37.7687857327
-122.246807474,37.7687738797
-122.246786417,37.7687647633
-122.24676333,37.7687546572
-122.24674061,37.7687443973
-122.246715738,37.7687333951
-122.246689823,37.7687218523
-122.246662586,37.7687099182
-122.246634534,37.7686975353
-122.246604907,37.7686844398
-122.246576349,37.7686718582
-122.246555054,37.7686626083
-122.246534148,37.768653535
-122.24651326,37.7686442658
-122.246491433,37.7686347114
-122.246470169,37.7686253808
-122.246447192,37.7686159009
-122.246424769,37.7686060823
-122.246401539,37.7685963732
-122.246378222,37.7685865779
-122.246354857,37.7685769306
-122.246330388,37.7685664133
-122.246306771,37.7685563203
-122.246282107,37.7685458402
-122.246257295,37.7685357118
-122.246232578,37.7685255403
-122.24620741,37.76851525
-122.246182112,37.7685049089
-122.246156553,37.7684944407
-122.246131505,37.7684842439
-122.24610562,37.7684731949
-122.246080582,37.7684627546
-122.246053714,37.7684512767
-122.246027446,37.768439964
-122.246001237,37.7684287363
-122.245974951,37.7684174756
-122.245949119,37.7684063923
-122.245923394,37.7683953847
-122.245897566,37.7683841372
-122.245872397,37.7683733417
-122.245846401,37.7683622335
-122.245820728,37.7683511797
-122.24579518,37.7683402879
-122.245769387,37.7683292939
-122.245743387,37.7683178569
-122.245717545,37.7683071346
-122.245691643,37.7682960857
-122.245665759,37.7682850503
-122.245639682,37.7682739427
-122.245613637,37.7682627774
-122.245587354,37.7682517182
-122.245561298,37.7682408546
-122.245534731,37.7682296196
-122.245508498,37.7682186174
-122.245482673,37.768207672
-122.245456616,37.7681965285
-122.24543035,37.768185254
-122.245404616,37.7681742726
-122.24537851,37.7681630751
-122.245352737,37.7681521842
-122.245326758,37.7681408968
-122.245301069,37.7681296832
-122.245275469,37.7681185149
-122.245250547,37.7681075472
-122.245225083,37.7680962746
-122.245199764,37.7680853204
-122.245174837,37.7680745611
-122.245148967,37.7680629103
-122.245124961,37.7680520984
-122.24509924,37.768040552
-122.245074139,37.7680295075
-122.2450478,37.7680181287
-122.245022056,37.7680069416
-122.244997351,37.7679966203
-122.244970586,37.7679852081
-122.244945292,37.7679744038
-122.244920175,37.7679634884
-122.244894694,37.7679522946
-122.244870262,37.7679415838
-122.244844701,37.7679306469
-122.244819577,37.7679199258
-122.2447945,37.7679091152
-122.244769075,37.7678982051
-122.244743491,37.7678871747
-122.244718133,37.7678761321
-122.244692265,37.7678649772
-122.244667033,37.767854187
-122.244641675,37.7678433545
-122.244616212,37.7678325036
-122.244590895,37.7678217527
-122.244565523,37.7678109659
-122.244539787,37.7677998508
-122.244514264,37.7677888725
-122.244489074,37.7677780757
-122.244463379,37.7677670336
-122.244438237,37.7677561556
-122.244413222,37.7677453328
-122.244387611,37.7677344028
-122.24436317,37.7677240942
-122.244337685,37.767712798
-122.244312864,37.7677018142
-122.24428747,37.7676905706
-122.244260389,37.7676787335
-122.244233706,37.7676667373
-122.244205687,37.7676541169
-122.244182377,37.7676437816
-122.244157487,37.7676327633
-122.244132535,37.7676216666
-122.244107429,37.767610267
-122.244082324,37.7675989117
-122.244055655,37.7675868364
-122.244030104,37.7675755087
-122.244004603,37.7675640998
-122.243979239,37.7675527223
-122.243954066,37.7675413405
-122.243929741,37.76753045
-122.243904996,37.7675194299
-122.243879989,37.7675085964
-122.243854881,37.7674976247
-122.243830012,37.7674867317
-122.243804861,37.7674755255
-122.243780829,37.7674650195
-122.243755518,37.7674537538
-122.243731173,37.7674428554
-122.243706752,37.7674320276
-122.243682327,37.7674212731
-122.24365825,37.7674104196
-122.243634094,37.7673999598
-122.243610088,37.7673893032
-122.243585454,37.7673784072
-122.243561643,37.7673679938
-122.243537635,37.7673573518
-122.243514291,37.767346934
-122.243490292,37.7673362191
-122.243465987,37.7673253108
-122.243442055,37.7673145476
-122.24341835,37.7673038543
-122.243394864,37.7672933786
-122.24337146,37.7672828864
-122.243348384,37.7672726223
-122.243324789,37.7672622722
-122.243301711,37.7672519353
-122.243278596,37.767241742
-122.243255276,37.767231395
-122.243231177,37.7672208114
-122.243208275,37.7672107305
-122.24318809,37.767201489
-122.243166466,37.7671919904
-122.243144297,37.7671821043
-122.243122547,37.767172352
-122.243101478,37.7671631401
-122.243080846,37.7671539052
-122.243062113,37.7671452761
-122.243040329,37.7671359185
-122.24302066,37.7671271013
-122.242999951,37.7671185004
-122.242980729,37.7671096953
-122.242951889,37.7670966037
-122.242921558,37.7670832967
-122.242901266,37.7670743755
-122.242881354,37.7670654415
-122.242860851,37.7670563846
-122.242840362,37.7670472932
-122.242819401,37.7670380756
-122.242798322,37.7670286134
-122.242777114,37.7670192746
-122.24275572,37.7670097487
-122.242733664,37.767000503
-122.242712091,37.7669911751
